"","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM","V5"
"ENSG00000267352",-0.39045758155999,-1.96655446689084,-2.03660013019888,-1.77292399481223,-2.22402474374174
"ENSG00000267355",-2.4277265303079,-2.16996148401132,-1.79745219277833,-1.61615916787612,-1.88100691491033
"ENSG00000267364",0.595665011811795,-2.71428238633969,-2.08820692826922,-2.60023174375778,-1.89056845632822
"ENSG00000267366",-0.697177256363173,-0.128096854494542,-0.845814122894274,-1.70388202330716,-0.980678289906664
"ENSG00000267369",3.92378337039019,-1.40508575799204,-1.49226801240688,-1.1505136030511,-1.56858615435605
"ENSG00000267370",-2.32710076245872,-3.04860729432382,-3.9800606425774,-3.86768897982627,-2.65937459880562
"ENSG00000267376",-0.671751990478612,-0.783552535112127,-2.01076136063492,0.052111529865453,-1.45525223142148
"ENSG00000267381",-1.28368016420357,-2.16851717962942,-2.3507612046755,-1.68755600018968,-2.61580657429467
"ENSG00000267394",-3.05057533231669,-2.15174882352951,-3.74433534926019,-3.22100553859777,-3.74270982936045
"ENSG00000267419",-0.37334182392013,-1.43414668307603,-1.78901494484261,-1.70116880109003,-2.17628007318562
"ENSG00000267427",2.79805279652638,-0.367879717746181,-0.799505054191451,-0.269048783112728,-0.968129081771104
"ENSG00000267460",-26.5754247590989,-23.8740239581432,-24.5171609093749,-24.1701414540338,-26.6470432889635
"ENSG00000267475",-0.858002013544055,-0.895155073092666,-0.200465434118791,-0.834988766989116,-0.952673716380425
"ENSG00000267481",0.677803178135295,-1.39989956384674,-2.22972203156362,-1.51148058085906,-2.19594013628514
"ENSG00000267493",-0.854390622054503,-2.01222921282607,-1.05349744325362,-1.44944963575121,-2.04675945939183
"ENSG00000267510",-0.274412913669206,-1.42102708290667,-1.40867605505402,-1.31255218857651,-1.55519234307292
"ENSG00000267519",0.680464793332322,-1.96376967919166,-2.33413234820006,-1.90281817263617,-2.51002696550456
"ENSG00000267523",0.898569803448396,-0.439939615874289,-0.816828026295114,-0.58539099125731,-1.27831556441361
"ENSG00000267534",0.669134736758471,0.154191415869186,0.427839568975403,0.0670067551438901,-0.18443538682604
"ENSG00000267547",-1.65407955764018,-2.49397547170885,-2.27215579722066,-2.94693183433932,-2.75768248522425
"ENSG00000267554",3.82171633678282,-1.78810302998064,-1.96355595150392,-1.53481180196541,-2.41318673144195
"ENSG00000267560",-0.853186832923294,-0.755000221158562,-0.66374781826839,-0.917281970227176,-0.976350263349257
"ENSG00000267562",-1.11140363345603,-0.201895599814901,-0.997810101335975,0.249913758826597,-0.680466974724509
"ENSG00000267565",-2.39885195448355,-2.04762385137105,-1.48256571223691,-3.79989979413878,-2.87080491254173
"ENSG00000267571",-3.99844203838392,-4.1406410983948,-2.9130663135746,-3.67384906759411,-3.99778168394864
"ENSG00000267575",-0.0495512947291721,-0.367216570560384,-0.495482812550426,-0.176491624237099,-0.71754238299309
"ENSG00000267582",-3.29808939420645,-1.6532225131197,-1.58819983325655,-2.44817620423613,-2.80623219532875
"ENSG00000267590",-1.54248681441549,-1.39568167334377,-0.93568285467654,-1.46578236553741,-2.4756392220129
"ENSG00000267595",2.27936372096351,-0.935293446339908,-2.26415756077731,-1.61980518415057,-1.53516887589799
"ENSG00000267637",-0.886464846895089,1.0987291240561,-2.7059498827955,25.8966345593187,2.53388794579309
"ENSG00000267648",-3.53261383188203,-3.44467392973365,-3.94307330519243,-2.98557699972605,-2.45189201475349
"ENSG00000267657",-3.52663209436118,-5.66261375609424,-5.02344060358156,-4.40447239572499,-5.52445387389016
"ENSG00000267680",-1.30702653816099,-1.92690996202719,-2.10014858091533,-1.73642033793024,-2.34765161023773
"ENSG00000267681",-0.456686853021212,-1.1482058315969,-1.22426290537881,0.24089345181779,-1.59503416827802
"ENSG00000267682",0.135414038170755,-0.168364372473249,-0.640874835258003,-0.444279803022145,-0.550051629071465
"ENSG00000267698",1.7051016267663,1.14845836739969,0.894988531619287,1.63367340711397,0.798198862329269
"ENSG00000267701",1.39931603978411,0.220022206309661,0.220684429979794,0.212878767104609,-0.92743413286183
"ENSG00000267710",-1.74564977247192,-0.964418295311709,-1.49406068307429,-1.1299741144707,-2.2556816177273
"ENSG00000267731",-2.74350039156582,-3.33114765261853,-3.41886237895196,-3.64496930163659,-3.48825652303019
"ENSG00000267745",-1.10587807929776,-2.09861968583916,-2.90889990518084,-2.78951962895607,-2.84472164402431
"ENSG00000267751",-0.906051281453672,-1.37812828126063,-1.49215123200482,-1.37820823509147,-1.26950400831795
"ENSG00000267756",-0.729746885416494,-0.077149034489194,0.253389251008873,0.128987400604542,-0.69068093389184
"ENSG00000267758",1.22211457273772,1.26083990392658,0.200550952514527,1.68613677033771,0.710181553662464
"ENSG00000267759",-0.519626498905183,-0.791205161886473,-1.20629988613702,-1.21260523698584,-0.723512660169042
"ENSG00000267766",-0.255462388627141,-0.918405229234356,1.94718681200617,1.04257192925825,0.26365958955328
"ENSG00000267769",-0.995783687300926,-0.607181025228369,-1.10272632143921,-1.34932720456686,-0.0680112049267982
"ENSG00000267793",0.460937530653292,-1.04999755930895,-0.797440985580866,-0.958959057559839,-1.286203904072
"ENSG00000267796",-0.386522284140209,-1.08273515653187,-1.38163670792381,-0.876197998487752,-1.29835794516052
"ENSG00000267838",-1.07263749910786,-1.39750684580111,-2.84418508056215,-1.92166142607831,-2.39510926798047
"ENSG00000267848",-1.58060177136823,-0.370158097608575,-2.38913002331565,-1.86350753027526,-2.5236649015351
"ENSG00000267849",-2.42229536108124,-1.10968218708577,-1.69331393325838,-0.524306737944093,-0.59056466955009
"ENSG00000267852",-2.92099566401157,-3.40746703636107,-28.4830334457365,-2.90916991723187,-6.08695736832971
"ENSG00000267855",0.348167819507584,-0.46634404954174,-1.23077701102031,-0.644006297083146,-0.923442580542485
"ENSG00000267858",-1.68441104842743,-1.35915478755457,-1.79848712085487,-1.61475078522004,-1.94029795469969
"ENSG00000267871",-1.24836146923651,-1.07369871310764,-0.302595067495264,-0.198631190609616,-0.953211490380259
"ENSG00000267892",-1.90956277597982,-1.14718082377477,-1.45990007804498,-0.515862066481688,-1.1342463745211
"ENSG00000267896",0.305195429489488,-2.11481691189823,-3.59302003949489,-2.53016864493837,-3.08476990921804
"ENSG00000267904",1.42701771209324,-1.4021182372881,-1.8915456149093,-1.44828954340117,-2.13870439309115
"ENSG00000267913",-1.40425269642217,-2.38336930637108,-2.61590199833914,-3.11578215435066,-1.81148714484407
"ENSG00000267938",-0.448862811841812,0.974122126983271,-0.842912189554183,1.4980637597138,-0.668200904911738
"ENSG00000267939",1.90977579179457,2.3096133879262,0.913366447333891,2.11626213011072,2.24362895124818
"ENSG00000267957",0.338358233285466,-1.0425989037254,-1.46518993590468,-1.37797014510848,-1.15161815561671
"ENSG00000268001",0.765564448602179,-1.90328287622387,-1.7091960712937,-1.63736817799852,-1.15808401371391
"ENSG00000268006",0.119692158025084,-1.13602851270121,-1.55635736900804,-0.768943127961396,-1.78967723479996
"ENSG00000268027",3.14771616414705,-1.96703938656534,-1.84928080872729,-1.46164622510769,-1.84124839195693
"ENSG00000268030",0.793528869171567,0.0418380710241698,-0.253171550225833,0.211976802891085,-0.54772691707372
"ENSG00000268041",0.339586660289906,0.229461324193598,-0.553012691945282,-0.0370729037339602,-0.623064168744872
"ENSG00000268047",-1.10153777098484,-0.340009403948452,-2.11630846832751,-0.189644646519632,-1.85762926087712
"ENSG00000268049",-3.15030876179167,-2.5438132676545,-3.1028363170152,-2.0949884466968,-3.06763823762344
"ENSG00000268056",-0.667010055993363,-0.224030113600797,-1.98405448629069,-0.817302072514149,-2.16178479577987
"ENSG00000268061",-0.424813741192914,-0.677920788315569,-0.827564579473563,-1.09942702493666,-0.775599096822034
"ENSG00000268069",-1.27811361818318,-0.641242072778504,-0.190248251771867,-0.300985257918467,-1.70472568052236
"ENSG00000268076",-0.400862006828006,-1.84864959230245,-0.43291754039741,-1.6611387543862,-2.38705823478052
"ENSG00000268087",1.50330395240417,-1.3020341155805,-2.15959919562336,-1.29681008305724,-2.49498175965532
"ENSG00000268093",-2.00841927276075,-0.743906097097001,-1.59394183039654,-0.456385988610598,-2.73607902926744
"ENSG00000268098",-0.373153835407427,0.115566988533791,-2.76436981528279,0.698082528654082,0.602561146992935
"ENSG00000268141",2.04623923886537,-0.663474437135149,-1.1979191469115,1.419763541925,-1.79142981785097
"ENSG00000268154",-0.288519013772274,1.06027321106656,-3.35178354087635,0.963488428691492,-0.80817426192531
"ENSG00000268155",-0.389750295286483,1.20398080962522,0.385374253250921,2.08066763763033,0.764704231432816
"ENSG00000268166",-1.49670459719049,-1.39595866482941,-2.22164603500894,-2.05094364078487,-2.42341363204438
"ENSG00000268172",-3.3010042319493,-3.11666015439188,-2.40859858844813,-2.38704948108889,-3.21788511845342
"ENSG00000268189",-1.42752743984845,-1.49650498404827,-1.5137562536066,-1.17549108145209,-1.87342396572089
"ENSG00000268201",0.012325522251122,0.124930957802619,-1.13057154044253,0.583230996175613,-1.06672733547698
"ENSG00000268204",0.706702052317686,1.28371495610554,0.66473620239872,0.869942730944598,0.256816831378512
"ENSG00000268205",1.73389530405634,-0.686333758664166,-0.830358336127518,-0.687565418466618,-0.785816865086535
"ENSG00000268208",0.497953616194407,-1.09997557015594,-1.69312340888715,-0.99511349228957,-1.82661005078026
"ENSG00000268218",-0.842764029586747,-0.65231890851314,-0.666647251356138,-0.813554260235026,-1.23708763205817
"ENSG00000268262",-2.47818619380324,-2.7212349287691,-2.03306251826106,-1.35900754892132,-2.77239445095369
"ENSG00000268265",1.24690481177666,-1.82501725210663,-1.81478250420764,-0.219426440229148,-1.39205219161226
"ENSG00000268322",-1.60625389009581,-0.875222862132728,-0.357680471202889,-1.77139442350422,-2.24390729591311
"ENSG00000268328",0.682415985573631,-2.74960803841715,-2.58437319048165,-2.29294302625931,-1.50825110621904
"ENSG00000268340",-1.32235086647341,-1.06109293986021,-3.04232603360317,-3.19261905065672,-26.5108508624864
"ENSG00000268355",0.398202590523637,-0.122170372938237,-0.169648716943678,0.388262551577033,-0.103297788227084
"ENSG00000268357",0.208977899776583,-1.50133020504362,-0.696551599579329,-0.883699566316564,-1.04455134398309
"ENSG00000268362",-1.32210411441976,-1.72964721803986,-2.25853416407335,-1.9624382763124,-2.74283500300803
"ENSG00000268396",-26.5754247590989,0,-26.7661597072162,26.4680392931357,0
"ENSG00000268402",6.44459170366813,0.627756260160411,0.712414325388274,1.19261839798346,0.393318585618273
"ENSG00000268403",-1.81202605982936,-2.46689599362483,-2.59060960882034,-0.0966304225188236,-1.66104005605065
"ENSG00000268457",1.10895929061593,-0.533945560992316,0.403414478894692,0.0958072078247531,-0.0587662819886652
"ENSG00000268461",-2.34076590898269,-2.58460069540378,-2.83542128429762,-0.00117962859647921,0.182169637503115
"ENSG00000268466",-1.22478490160724,-0.766718562388161,-0.833794743534959,-0.833245695482561,-1.45347043394989
"ENSG00000268471",-1.37858733787624,-2.83183202372331,-3.79668401412997,-3.09202170816898,-4.08406627388049
"ENSG00000268488",-1.89419160275179,-0.758311092117042,-27.8390890042623,0,-25.6545118610995
"ENSG00000268503",-2.12849191565474,-0.736064356939491,-25.0226463451162,-23.7276232379291,-26.8890641778179
"ENSG00000268516",0.21777790578227,-0.610878045548589,-0.817336098762864,-0.505598534597608,-1.13881701957354
"ENSG00000268518",0.577962904001878,0.27928816761165,-0.90377975210759,-0.249051120876022,-1.15677877353381
"ENSG00000268520",-0.0933368680043307,-0.395808004483772,-0.73378435933354,-0.225709670560448,-0.881580919141481
"ENSG00000268521",-2.37807426441758,-3.3938808069344,-2.98859897127912,-3.23843121117581,-3.69273261623076
"ENSG00000268538",-1.07320837975343,0.241907547812599,0.609357382234205,1.62996160906895,1.42687181975426
"ENSG00000268544",-5.14812010021229,-4.74129791621283,-3.23043139942342,-4.06226667014234,-1.23816967998794
"ENSG00000268573",0.310212133923546,-0.0499610817455456,-0.424639277381708,0.366674847455856,-0.50636718482309
"ENSG00000268575",-1.18906142629558,-2.18028411313667,-2.45588421648492,-1.971311231274,-2.80986676366072
"ENSG00000268578",-1.0085681672979,-2.3739337237481,-1.28229891263317,-1.26310024252623,-2.0797691240339
"ENSG00000268583",-0.985453883942967,-0.169272442067517,-1.22060716922568,0.61014888594294,-1.17519717428562
"ENSG00000268584",-2.22357456894957,-2.20445141131273,-1.77674365434744,-2.17776915537647,-2.51088155961021
"ENSG00000268593",-3.36151587929591,-3.42905272288655,-4.21535618909649,-2.65432366363513,-4.1923990484852
"ENSG00000268632",-0.130131120021014,-0.504222441400577,-3.51073674776493,-0.825869298618084,-1.50132598475668
"ENSG00000268656",0.202634618897007,-1.80122591262465,-0.424682644225449,-0.418543860412617,-1.5460728617774
"ENSG00000268670",-1.16692533268757,-0.939921380023561,-1.4513543982977,-0.717065534359278,-1.52982459140799
"ENSG00000268688",-1.27464797653841,-2.91755282814666,-1.52449879908983,-1.79103825384396,-2.76590448195776
"ENSG00000268713",-0.403698160870203,-1.96741226861406,-1.35213390930143,-1.58889395254803,-1.74393233776843
"ENSG00000268756",-1.86274359172702,-0.896975650002121,-1.44759665468281,-0.580416248579468,-2.32604515166647
"ENSG00000268802",-1.82113878654234,-3.52225574651029,-3.78300550344225,-4.01815605918849,-5.29048574731481
"ENSG00000268804",-26.5754247590989,-27.0084504219592,-5.49591488813934,-3.67609204767088,-5.0787650129023
"ENSG00000268812",0.623125195274169,-0.562925876370743,-1.07691753604948,0.274633436465734,-1.54249492051752
"ENSG00000268846",0.770237895582806,-0.796831442553402,-0.85222025313703,0.653183997319204,-1.38467739707622
"ENSG00000268852",-1.83399778895436,-1.73799224122762,-0.971168692202052,-0.498064038533332,-2.18022951764268
"ENSG00000268856",-1.45935966601644,-1.05570120209754,-27.5015441441495,-27.3534928446498,-2.1337189362937
"ENSG00000268861",-3.49656544865763,-3.50914842389937,-3.39631045473876,-4.28220463138644,-3.42382099239289
"ENSG00000268885",-0.1162847274239,-0.487232371200544,0.332591711744057,-0.39722457981958,-1.86303033723551
"ENSG00000268891",1.95083865214504,-1.44992741287715,-2.05641662707927,-1.62948788810245,-2.41974136667339
"ENSG00000268895",-1.64603811178567,-2.23271447760662,-3.05955309290372,-3.19128421236718,-3.43397585546474
"ENSG00000268913",1.33770310091701,-1.33916207134756,-0.947824052428624,-0.959087122684374,-1.54157389989048
"ENSG00000268942",0.679359837064493,-0.41392583585861,0.196088003396674,0.396426806355465,1.69174394541269
"ENSG00000268947",-3.72709504717622,-3.5475707503787,-3.22421686273481,-3.26598414825207,-4.41918097345015
"ENSG00000268948",-2.41164135605151,-2.93410092293035,-3.5561567168091,-2.24503185804482,-3.04498799854949
"ENSG00000268970",-0.501581227861038,-1.35562556267922,-1.91124171636419,-2.34975796759733,-1.28306108275897
"ENSG00000268995",-0.266328084486389,-2.31025451998224,-1.28833259854217,-1.88843550964173,-1.55837063705438
"ENSG00000268996",-0.302460125919793,-0.86437764000707,-0.692727558612166,-0.830885143359068,-1.30725210977217
"ENSG00000269001",-0.971613600749673,-3.31520675836742,-2.94152537014604,-2.45121425671898,-2.41393493555168
"ENSG00000269038",-2.36507000262032,-1.71243178230687,-3.33252879163754,-1.88612669698844,-25.8909388219204
"ENSG00000269042",0.255094606433222,-1.17349430219805,-2.21954670704059,-1.0296207021907,-1.11898591542866
"ENSG00000269044",0.513723175101763,-1.50489248456949,-2.24743066051111,-1.05901612059544,-1.99795369445649
"ENSG00000269051",-2.11529924791925,-2.73121832907007,-2.34930664341396,-1.90923987391684,-3.95828944163361
"ENSG00000269066",-0.969245547760805,-1.09922484738257,-1.27245914941565,-1.40222549869776,-2.98535126779039
"ENSG00000269069",-1.52493587540259,-1.70994859996531,-1.70254530707083,-1.82492256431004,-1.80649603602243
"ENSG00000269071",-1.56863506376209,-1.39875990657239,-1.01296356512168,-1.93181767917446,-2.25365668336893
"ENSG00000269084",-2.92923809270337,23.6461866663955,23.6074048200018,0.680733050846218,-26.9386036875984
"ENSG00000269102",-0.710950527244447,-0.873355230452547,-2.34251761431268,-1.34514166951609,-1.72972463768077
"ENSG00000269125",-26.5754247590989,-26.9758424590863,0.784531639785187,-3.2054062277506,-26.3266152550001
"ENSG00000269131",1.76165292224001,-0.518041817824189,-0.762805210297496,0.0342215088199706,-0.396548738005467
"ENSG00000269148",-1.45246567473622,-0.789314602468592,-1.05132320068626,-0.191875468250781,-2.09241685186872
"ENSG00000269161",-3.23989592188885,-2.28922864124416,-2.30215223879904,-2.00486500090148,-2.30472201228943
"ENSG00000269176",-2.17881292307326,-2.40834793577184,-2.60421977597669,-2.06980738736138,-2.234899553533
"ENSG00000269182",4.62237693845356,-2.17977491029543,-2.82061958375692,-2.38747143850949,-2.72315291503294
"ENSG00000269191",-0.695223807031709,0.27142748222655,-1.02209655567585,-0.707039538596853,-0.195061286667252
"ENSG00000269202",-2.4615317628365,-0.823877533795494,-1.5988244361381,-1.18339570766667,-1.89026798834367
"ENSG00000269220",-0.964767148808639,-2.64114785564664,-3.27707252318509,-3.27432450652193,-3.14703974524799
"ENSG00000269227",0.659947385674962,-2.07507669424997,-2.14684046511762,-2.22312818472081,-2.73177065643095
"ENSG00000269242",-0.307789579554719,-0.657857914714668,-0.771408883319712,-0.770819205346888,-1.80364972141418
"ENSG00000269290",-0.460614843142923,-1.44483814180942,-2.52773140983365,-1.06311802693156,-2.84609241835122
"ENSG00000269293",-0.096626785783771,-1.13916256681141,-0.793416115593119,-0.70895000611162,-1.08226632797904
"ENSG00000269343",0.529771981502442,-1.1889486707247,-1.88670084878232,-0.799758625601748,-1.84916886907011
"ENSG00000269352",0.100514834948952,-2.48447050826285,-3.11742609143711,-2.13823600092236,-3.47882326302091
"ENSG00000269358",-0.87160153554665,-1.52376492237827,-2.64406227643471,0.524945714189368,-4.11364432890821
"ENSG00000269363",-3.17613457669159,-2.85794794442982,-0.614112950536482,0.851206270965881,-0.542997335838334
"ENSG00000269365",-0.82624137358876,-1.35921656042606,-0.784864403402403,-0.551771988996764,-1.6487245244447
"ENSG00000269367",-1.45368147399252,-1.30854718499268,-1.2619543069193,-3.70667514116376,-1.79166699087216
"ENSG00000269378",1.78493023738495,-1.09690174051281,-0.722847884805396,-0.949331166403578,-0.800648522298114
"ENSG00000269386",-0.64982097298558,-1.48680667406374,-2.16035100993604,-1.59703843132096,-1.34486888427503
"ENSG00000269392",-1.20806226861082,0.105801739455214,0.208572255830241,0.475298695088256,0.707280951971424
"ENSG00000269397",0.134832066063303,0.767173608401703,0.427462128212263,1.24418305922758,0.908562760908348
"ENSG00000269403",-0.730237668708316,-1.668125888279,-1.29264380643114,-1.3370118157116,-2.12495497455942
"ENSG00000269407",-0.603782409636957,0.78002553518237,0.417574845690049,0.821223040373049,-3.63575757009343
"ENSG00000269417",-2.20470383321046,-0.680840773312703,-1.15419579615353,-25.324863945205,-2.40636698058456
"ENSG00000269422",-1.04120542157837,-0.80119194033513,0.406620065034333,24.5865127217428,-27.9832060398751
"ENSG00000269427",0.702876479573501,-1.59954961786204,-1.80074136554935,-1.48443387668171,-2.33910690905867
"ENSG00000269439",-1.99598048545498,-2.51394850613889,-2.41501791321421,-1.22024513617741,-1.98752392667359
"ENSG00000269481",-1.78987251522096,-1.76395536749326,-2.90914825914838,-2.23228234666384,-3.98665766466932
"ENSG00000269501",-3.04588291901565,-2.91031180238465,-3.30188267961443,-2.82730911657889,-2.95872969708299
"ENSG00000269531",1.50928134006058,0.382654666451577,-0.197595653608802,-0.0906287112013874,-2.4126657572964
"ENSG00000269570",-0.759311015539148,-1.13513228000355,-0.778141830370673,-2.03880572497703,-2.88072593587255
"ENSG00000269605",-26.5754247590989,0,-0.663791909340852,0.488325173416415,-3.3706953697394
"ENSG00000269609",-0.0435706747181676,-1.18879682996975,-1.65559951952095,-1.26243642679272,-1.63806160853798
"ENSG00000269640",0.816742228344945,-1.788590190291,-1.81983907888934,-1.69054953365156,-2.22077032633958
"ENSG00000269680",-1.31264506772333,-1.03053074795249,-1.12963805743255,-0.268090760148072,-1.14713778971896
"ENSG00000269688",0.167671355479544,-1.71624383439363,-1.804978357043,-1.51997047858901,-1.98807747202025
"ENSG00000269728",-0.970501598918456,-1.2804391049018,-1.57254303036687,-1.11186185841198,-1.3845624478101
"ENSG00000269737",0.713556816796114,-2.24488221848663,-2.44358563247856,-2.33127371124625,-3.41240900464818
"ENSG00000269772",1.68919581960862,-1.0288597528302,-1.09564551479799,-0.757969601646559,-1.5748031707672
"ENSG00000269815",-0.303646982735147,-0.713105265699993,-0.354737359029756,0.0859734971529136,-0.932302621336839
"ENSG00000269825",-0.693986300922411,-1.74528391658582,-2.07203092338497,-2.00359003139472,-2.63929802064989
"ENSG00000269831",-1.73069246826691,-1.06063465143651,23.1203375589366,-1.75929475877839,-2.82320070792093
"ENSG00000269836",1.15561194995763,-0.740085807110679,-0.882716871309756,-0.661220759874634,-2.63599921027452
"ENSG00000269837",-1.30775922158057,-2.24463645145745,-3.51187857328368,-2.93219174483887,-2.85252977485672
"ENSG00000269843",-2.12601298015359,-3.04844529502264,-2.09240312338407,-2.29839411462982,-5.25106484803517
"ENSG00000269858",0.00342953466799204,-1.81051661448697,-2.22648231272409,-1.59966784426486,-2.25781672439638
"ENSG00000269867",0.578723318943653,-1.03552761628329,-2.12222418051292,-0.80498505246178,-2.03313675466673
"ENSG00000269893",3.19359435195343,0.250288293996311,-0.107876456111368,0.181378258614665,0.463815864363959
"ENSG00000269894",-3.43371080845589,-3.47641677423913,-2.24060953895066,-2.65638062685571,-2.83948735391724
"ENSG00000269899",0.127608189159157,-0.538779389119627,-0.343884867011433,-1.39048633893908,-1.64849239463351
"ENSG00000269902",-1.51511160464154,-1.60044243507438,-0.716317414385535,-0.227655402242287,-1.54967920210618
"ENSG00000269907",0.464942143977332,-0.793377171499016,-1.5495745687895,-0.635040452623606,-1.88916972616643
"ENSG00000269910",0.846951375387185,-1.28846331950435,-1.84032315657906,-1.16546715021168,-2.2477307953209
"ENSG00000269918",-0.814665225437798,-2.47598797242447,-2.58992728381808,-2.32188167566571,-2.76788133754038
"ENSG00000269925",0.278016872934742,-0.905978345984127,-1.51938635215188,-1.04517178998573,-1.7727278912612
"ENSG00000269928",0.824722240045502,-2.61304347904769,-3.21681834490971,-2.61454757853621,-3.09788990913411
"ENSG00000269929",-1.3062332174679,-2.09317160389811,-2.12886640940812,-2.22485572503667,-2.64302482918791
"ENSG00000269938",-1.68544174770259,-2.04532270367172,-1.65733181539149,-0.240821257776986,-2.19536645761554
"ENSG00000269940",0.347100939008914,-1.24505849863319,-1.63093438184434,-0.0941269424813145,-0.946552478425247
"ENSG00000269942",-1.36170628735767,-2.23301217553609,-2.83189640188788,-2.12129776836749,-1.97912917674039
"ENSG00000269951",-0.834437629439018,-0.332282135964179,-1.72029495256115,0.107238616811861,-0.800532310188742
"ENSG00000269952",1.17545114712049,0.966546889927877,1.46720525868564,0.820910715227934,1.01193276711393
"ENSG00000269958",2.38854582643141,-1.04972173783592,-1.46528295065659,-0.963991353663626,-1.56302380719611
"ENSG00000269963",1.05721248951489,-0.282659171443827,-0.68749141589815,-0.248397776259384,-1.13982824390379
"ENSG00000269967",0.804449295593926,0.259804662815174,0.392056459883884,0.875984724596816,-0.348280636609443
"ENSG00000269973",-1.02031557444618,-1.75717498234967,-1.73215791763281,-1.63052177765235,-1.905646373926
"ENSG00000269974",0.959877704303352,-1.66037720008173,-2.09367847495688,-1.78754038930321,-1.89085005207008
"ENSG00000269979",0.35988994945817,-1.07566770812155,-0.885827504254078,-0.228110329671007,-0.469834032328412
"ENSG00000269983",-2.2990610625859,-2.27700416191852,-0.984544278072709,-1.31471663640093,-2.31369463989766
"ENSG00000269988",-3.15162355427814,-3.22744093131113,-2.81428380816608,-2.63985461984724,-3.87104277324952
"ENSG00000269990",0.0624616172462493,-1.71053459894302,-1.86341637480376,-1.57368482486834,-2.05641232422957
"ENSG00000269996",2.4127335701711,-1.15057346015747,-0.872344311160556,-0.791190448308878,-1.0961572285076
"ENSG00000269997",-2.49698350461024,-1.74357522354243,-2.83312170489365,-2.26810817354222,-2.63789846997046
"ENSG00000269999",0.468170389093679,-0.515327823906909,0.613152383789735,0.769187197347377,0.0794488126376498
"ENSG00000270012",-0.704871335441452,-2.1846590998488,-2.93790217538137,-2.17872429330359,-2.56012283779205
"ENSG00000270015",1.03175300238396,-0.847181029307289,-0.773012284784629,-0.768294999290147,-1.08048001727981
"ENSG00000270018",-0.959295219560187,-2.07051487150737,-1.21807670138315,-1.41196159161273,-2.34242914848239
"ENSG00000270031",-1.18082462393202,-0.936855911412664,-2.0311684378399,-0.220921311558765,-1.26398114977432
"ENSG00000270039",-3.21177067911879,-2.56591655186196,-1.72765026585486,-2.32277455285004,-2.17209662941984
"ENSG00000270040",-1.40170912301983,-1.4693684890085,-2.61186062153803,-1.71049846419704,-1.54179997548013
"ENSG00000270041",-1.2607650433849,-1.03040206839744,-2.52100486627424,-1.76097698597105,-2.7410817646489
"ENSG00000270048",-1.06891335494127,-0.396491506992593,-1.80305458125282,-2.00071874758169,-5.19376335978965
"ENSG00000270049",-0.279725913210467,-1.48116970246972,-0.997711114433954,-1.00644196463526,-1.33898890792658
"ENSG00000270055",0.709900233076386,-0.867840847991345,-1.46936017597813,-0.556245992610734,-1.48109403306814
"ENSG00000270060",-1.09862943050934,-2.55246883112409,-2.53249699892627,-1.43795761213457,-2.37904513432588
"ENSG00000270061",-0.859522869545411,-0.824202582708386,-2.80437167149808,-1.03509065489108,-1.69692282010121
"ENSG00000270062",0.579382922335847,-2.5146902860907,-2.9022305361171,-2.822347384258,-3.61292296251764
"ENSG00000270069",0.340655692254877,-0.805241492299096,-0.943053233808962,-0.524139469504752,-0.801106909990858
"ENSG00000270081",0.665783864854131,-0.759809712798928,-1.15068853463208,-0.872121600751431,-1.24080786864351
"ENSG00000270083",0.0248302773394401,-1.0757464539644,-1.84870747437299,-1.04688911670522,-1.53928636162862
"ENSG00000270084",-0.87101511587278,0.460776422249675,0.158683565164379,0.114839878630803,-1.44932320863152
"ENSG00000270091",-0.033370788192877,-1.24897235618471,-1.16002262770824,-1.27774194180524,-1.8205153528266
"ENSG00000270101",1.2738953864431,-1.38938546598709,-1.34879660493387,-1.64126344645199,-1.51681366631132
"ENSG00000270102",-1.11246973832204,-0.259423112670877,-1.79639841016541,-0.80738414185392,-0.645837252585448
"ENSG00000270103",0.773271420776314,3.38448982496893,26.7154625758173,3.31713120978907,1.00941478832886
"ENSG00000270105",-4.04120524343903,-3.43845905541605,-4.20138036246286,-25.656348972392,-5.42086213375577
"ENSG00000270108",1.15171077381679,-0.102587565034821,-1.82630816756461,-0.579330094734416,-0.686715852318711
"ENSG00000270127",-0.527844996579071,-3.2353907695718,-3.61431162224073,-3.16300450800075,-4.05289801244759
"ENSG00000270133",-1.8778828671409,-2.9729950996724,-3.35004654474681,-5.03205084496899,-5.17805320621271
"ENSG00000270143",1.10028471869026,-0.89781869460642,-0.804155826795795,-0.913953925955005,-2.09944366224612
"ENSG00000270157",1.19198200721894,-0.880797122522836,-1.2768228566392,-1.6365330214322,-1.94755470478052
"ENSG00000270164",0.698450535619171,-1.0702427986381,-0.689918996136722,-0.701582520236051,-0.430904526699215
"ENSG00000270165",-1.43703834337583,-1.30292850164318,-1.74000822317708,-1.53103929164393,-1.3292743419588
"ENSG00000270170",3.55046853000352,-0.42282221304984,-0.795131795125647,-0.482424435139166,-0.588079599971251
"ENSG00000270172",0.949275691510767,-1.40915376780474,-2.15285318264499,-1.41108542041641,-2.48371814585392
"ENSG00000270184",-0.584179690403652,-0.798035830975871,-0.740873686846809,-1.00189944444878,-1.30381904006167
