"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000021355",-0.970414548458918,-0.684913921717204,-0.66927438774327,-0.470506888296938,-0.491635692052917
"ENSG00000021574",-1.48881821148182,-1.33625448353328,-1.32097600235132,-1.13382831471074,-1.33682967941173
"ENSG00000021762",-2.6968049804571,-1.97608570082662,-1.7743410716701,-1.68627591376103,-2.03119250177735
"ENSG00000021776",-1.31627654293276,-0.929511207030016,-0.763256526885668,-0.779507063267521,-0.904777889630871
"ENSG00000022267",-0.700262414069814,0.304211690030076,0.0813310899483386,0.000570537884112192,0.318047275278476
"ENSG00000022277",-1.67123667603456,-1.53503903747279,-1.37340381135726,-1.55818742799146,-1.41196581857224
"ENSG00000022556",-2.12186532165967,-1.75589268433025,-2.05151835183865,-1.75162230322506,-2.40603312773569
"ENSG00000022567",-1.37882844761621,-1.55095197724717,-1.64751779149104,-1.45448482953797,-2.06325630547885
"ENSG00000022840",-1.00719395085493,-1.00181699479656,-0.886894976113055,-0.823438477690723,-1.20492247292009
"ENSG00000022976",-1.54524311172558,-1.22102359361617,-1.32531192198762,-1.10781945204393,-1.30188656789908
"ENSG00000023041",-1.1071973139085,-0.883291235025837,-0.849732329249251,-0.759386887471902,-0.814702583271829
"ENSG00000023171",-0.811729280197387,-0.31518192474923,-0.521385849889722,-0.563605622107347,-0.799052102246228
"ENSG00000023191",-0.469932670740208,-0.271154449059982,-0.499562018310851,-0.20522377730666,-0.373736423784485
"ENSG00000023228",-0.689762958560524,-0.640514998377846,-0.732952961157598,-0.617043443317911,-0.681272306861489
"ENSG00000023287",-1.26152399325782,-1.52803782586075,-1.49053766113826,-1.42944590370549,-1.55219633606407
"ENSG00000023318",-0.815474199090819,-0.732781277222454,-0.389465711452258,-0.366910132006557,-0.430082835236207
"ENSG00000023330",-0.0663426880245722,-0.181641086383613,-0.150522629801291,-0.0697447105543683,-0.412080855705495
"ENSG00000023445",-0.127302833870589,0.45574779897725,1.04716911351784,0.0850604150977252,-0.0624922464448849
"ENSG00000023516",-1.14511343953536,-0.118349260728071,-0.227189524735366,-0.271980958850791,-0.529720655179893
"ENSG00000023572",0.0351387672884927,-0.506865715396063,-1.09889172265616,-0.501623323663765,-0.518725394153143
"ENSG00000023608",0.461281762786482,0.834649423251508,0.879826919485561,0.811562565636368,0.750665506468639
"ENSG00000023697",-0.676659719069225,-0.456165453740295,-0.326630328529714,-0.236816891806654,-0.280626225508854
"ENSG00000023734",-0.458631415007361,-0.448929002442897,-0.447944786820744,-0.288068122293601,-0.522080406367422
"ENSG00000023892",-2.18031508056154,-1.65505113097766,-1.66761152132534,-1.61820743817004,-1.64313051270093
"ENSG00000023902",-2.8042795512776,-2.20207117013983,-2.39373451106309,-2.41493710884319,-2.934448808011
"ENSG00000023909",-1.55845698520715,-1.00434040878318,-0.958297697698176,-0.7861016263651,-1.06330159952475
"ENSG00000024048",-1.67374658822372,-1.22225985248443,-0.974372016689115,-1.05591106974771,-1.26319906334184
"ENSG00000024526",-1.46622912611976,-1.10467833755376,-1.15701630201105,-0.846572769923931,-1.0639134183303
"ENSG00000024862",-1.12376019940257,-1.45580985177229,-1.27721951719535,-1.17465731761578,-0.971121160487323
"ENSG00000025039",1.63642976042392,1.17832292335607,1.39676793549457,1.33981167313151,1.33292377328387
"ENSG00000025156",-0.504634594672609,-0.167800730248783,0.00730200716475436,0.0898785244852032,-0.0317661425879065
"ENSG00000025293",-1.04911378114232,-0.562042642264872,-0.455502411073626,-0.658618038473124,-0.708031788037051
"ENSG00000025434",-0.974615015324631,-1.29453183133053,-0.844122126088536,-0.980888055088263,-1.03860299602841
"ENSG00000025708",-1.90417402226334,-1.38068047961687,-1.99839422052654,-1.9308573089343,-2.28273980483959
"ENSG00000025770",-0.459473245703383,-0.441934201336677,-0.717188430101237,-0.128285139399296,-0.647601017623077
"ENSG00000025772",0.691640830761364,0.596266873310932,0.869475709925791,0.704630961659399,0.715282304902809
"ENSG00000025796",-0.971205849574156,-0.583530526021201,-0.50129976813178,-0.401972798563978,-0.673996389070463
"ENSG00000025800",-0.865725813966495,-0.55560024420049,-0.338420281729002,-0.457072255042018,-0.593930174030904
"ENSG00000026025",-2.76271629578925,-2.55053040848731,-2.35241570905789,-2.18564704524566,-2.61258769215446
"ENSG00000026103",-1.49132947827209,-0.650694904687614,-0.442424846061451,-0.625230083873629,-0.853759416981916
"ENSG00000026297",-0.236549032315105,-0.0817669009707829,-0.105878955506891,0.0731654234121052,-0.0706865724196731
"ENSG00000026508",-1.10117843836245,-1.65156890711367,-1.33755411294872,-1.43829310574501,-1.56208480739591
"ENSG00000026652",-1.41658634672608,-0.905435632909316,-0.788626848150155,-0.688372247481964,-0.783287043880342
"ENSG00000026751",-1.7428535163946,-1.92822768413136,-1.63097373263308,-1.70255595442817,-1.89279463909986
"ENSG00000026950",-2.54176604403951,-1.55950991106885,-1.50468324269697,-1.67065885047115,-1.87931430148144
"ENSG00000027001",-0.445371368748627,0.118548382498198,-0.0370764429135645,0.00951725377586995,0.173127160345987
"ENSG00000027075",-2.59658857103589,-2.0594328687389,-1.86682071224085,-2.02128672939963,-2.01694024584108
"ENSG00000027697",-1.55810498007057,-0.8542102699434,-0.907509767098118,-0.566721855575117,-0.677543756244108
"ENSG00000027847",-0.94220297580888,-0.604367441262418,-0.83712971348789,-0.907773503533378,-1.28745494056589
"ENSG00000027869",0.150163028727186,0.453888294068683,0.679133366444005,0.685438667990022,0.212563833440754
"ENSG00000028116",-1.3024060294535,-0.914607613429388,-0.797381839962502,-0.753456889913352,-0.749382775543246
"ENSG00000028137",-0.400514390593749,0.14252819995308,0.238839660710096,0.0872323392157394,-0.183124888372642
"ENSG00000028203",-0.942654387306104,-0.527185933208597,-0.253609709894516,-0.354775770664954,-0.405920433394382
"ENSG00000028277",-1.28225111762685,-1.14333503089436,-0.898103992034069,-1.20907711295566,-1.4600065826769
"ENSG00000028310",-1.27195915327,-0.933869711077805,-1.28184372470002,-1.02070526517484,-1.35446071710416
"ENSG00000028528",-1.52324936293462,-1.38517828701234,-1.5598051308878,-1.37151094813696,-1.66697605620976
"ENSG00000028839",-0.571129359912291,-1.04485152689156,-1.14347045075205,-0.738521601112549,-1.0522169465061
"ENSG00000029153",-0.681569321820227,0.159920490939792,-0.033268647471199,-0.0464405298268717,-0.562319665970269
"ENSG00000029363",-1.07123569842567,-1.10313080015276,-1.05846704330755,-0.97663342540218,-1.22766638659116
"ENSG00000029364",-0.963315439687263,-0.626164977884107,-0.490941658655835,-0.497887911682425,-0.680588785755883
"ENSG00000029534",0.139313915601333,-0.981095167820643,-0.83110464573819,-0.775427283109552,-0.985421632239866
"ENSG00000029639",-0.619431919023623,-0.130644939313629,-0.0726620753074703,-0.255926104953984,-0.0391508194456279
"ENSG00000029725",-1.00155550589519,-0.742533116974992,-0.813054952790254,-0.661014872959016,-0.992683556814322
"ENSG00000029993",-1.62553929548323,-1.67737693663293,-1.73894512049996,-1.61462529874465,-1.76735626106345
"ENSG00000030066",-0.839961583762416,-0.38720139952056,-0.543573917831581,-0.177109013175358,-0.507034580399784
"ENSG00000030110",-1.46241338474009,-1.46516541840167,-1.34113392232139,-1.2958172939732,-1.4373968480682
"ENSG00000030419",-2.81538887389855,-1.58319927784611,-1.46971175746538,-1.93118437612182,-1.86053291560375
"ENSG00000030582",-0.804172312670346,-1.0858199489494,-1.05678228507588,-0.871006990503183,-1.04481325475782
"ENSG00000031003",-2.76933469666467,-2.35740263037159,-2.11969332244617,-2.16521833663049,-2.27601348809115
"ENSG00000031081",0.358819444900819,0.984479280556294,1.20059305403464,0.0392380705326579,-0.0620368610977544
"ENSG00000031691",-0.536511562028865,-0.278567107081894,-0.288983497434015,0.264166947283207,-0.106516778790008
"ENSG00000031698",-1.11482051832484,-0.542308203594078,-0.445995033771524,-0.469247757014605,-0.412056026052675
"ENSG00000031823",-0.999790950763248,-0.791886811312159,-0.856532703827176,-0.7884432607255,-1.08510607778845
"ENSG00000032219",-1.52929306505411,-1.55101458675285,-1.4280838746413,-1.42734402247722,-1.58107707881256
"ENSG00000032389",-0.821994063387026,-0.599274995844391,-0.399219224937028,-0.645072732101034,-0.233770526989149
"ENSG00000032444",-1.06686734669005,-0.719064808821164,-0.893685808685483,-0.624306728144979,-1.02736781807101
"ENSG00000032742",-2.18284613731725,-1.81549628152849,-2.37568026057879,-1.91514495674437,-2.23825678885339
"ENSG00000033011",-0.96922315028525,-1.93098819368571,-2.07387503000128,-1.78964380465819,-1.96917401855498
"ENSG00000033030",-1.4468919503338,-1.0306230421103,-0.894429585812546,-0.798267364074728,-1.1974215296529
"ENSG00000033050",-0.455827132019502,-0.755270627760477,-0.985521708720275,-0.783464632871623,-1.11321631469524
"ENSG00000033100",-2.1663785669601,-2.35311958160463,-2.65396582014829,-2.44582421207516,-2.77987959117023
"ENSG00000033170",-1.16001668900242,-0.922594476984904,-0.710174201511525,-1.06572141513946,-0.902536948030049
"ENSG00000033178",-1.03618200803813,-0.379268984208515,-0.28598310484666,-0.239161068255109,-0.303334761779616
"ENSG00000033327",-1.85076727251192,-0.632335597592193,-0.476683152231321,-0.691793629515319,-1.39689027284694
"ENSG00000033800",-1.57401382579381,-0.977726604038757,-0.548455347274608,-0.546821749871126,-0.821000534345224
"ENSG00000033867",-1.50505821634834,-1.21140744282252,-1.31694385604404,-1.26131836097111,-1.41974338669748
"ENSG00000034063",-0.808451928367628,-0.880041956348298,-1.27429821340104,-0.559915547489761,-1.2771259845539
"ENSG00000034152",-0.326876422915415,-0.235487507672918,-0.220868633204269,-0.126232935994584,-0.497455061426585
"ENSG00000034510",-0.883573195292348,-0.334711229164783,-0.511078381840837,-0.335873601232268,-0.493148125738308
"ENSG00000034533",-1.00985720174455,-1.68677255175292,-1.44218717111386,-1.43281880854243,-1.4964990221557
"ENSG00000034677",-0.102041885984399,0.51048274396923,0.804414410775764,0.814592421559482,0.940882963835562
"ENSG00000034693",-0.0277791138073697,0.165361722967724,0.150872019033722,0.378326150543758,0.335952250220512
"ENSG00000034713",-0.720764719927469,-0.985932872263236,-0.983194360053677,-0.8283272604093,-0.972233909928669
"ENSG00000035115",-1.23475659791148,-1.07478991687482,-1.70099731431108,-1.04881353299054,-1.33476744761704
"ENSG00000035141",-0.230058396907559,-0.715088816779357,-0.797915500257045,-0.447540831295764,-0.618159854898803
"ENSG00000035403",-1.14805834974979,-1.67743982288165,-0.891575681950761,-0.933201442293261,-1.07577516506243
"ENSG00000035499",-1.6774845760622,-1.24222358830898,-1.37118637525417,-1.20820604145606,-1.15910998518513
"ENSG00000035664",-1.53278452012277,-2.93970481851057,-2.09204930410821,-2.39648340946398,-3.2763487833353
"ENSG00000035681",-1.13937891004484,-0.964363553671981,-0.88697661905884,-0.866812909300335,-1.02421649853899
"ENSG00000035687",-1.19741432288111,-1.33601999141539,-1.29246438089656,-1.3386910186942,-1.32517937102463
"ENSG00000035720",-2.42636913094813,-1.96954233063146,-1.80792614297628,-2.06700202075381,-1.87595911575472
"ENSG00000035928",-0.630236028338172,-0.173700132470651,0.119045907460038,0.148194804715892,-0.0398257847925543
"ENSG00000036054",-1.52715706754492,-1.30154477273254,-1.31659760100441,-1.02005132270673,-1.02038980288518
"ENSG00000036257",-1.16688421797526,-1.04288552711997,-0.876577466938789,-0.714945625446783,-1.35017529544441
"ENSG00000036448",-4.83956108417086,-3.94395016324188,-3.42204217016458,-3.61250732446723,-4.21196124670685
"ENSG00000036549",-1.05785820947578,-0.323300502498114,-0.341999269689627,-0.302976862938429,-0.430470745698733
"ENSG00000037042",-0.548578867933692,-0.315356822396953,-0.601714310573251,-0.0202828095742677,-0.90029062057205
"ENSG00000037241",-0.438786065031806,-0.592868955300196,-0.636582243541978,-0.6631613020009,-0.476464198564807
"ENSG00000037474",-0.296040835442292,-0.378924995101302,-0.610056708656365,-0.349448119742176,-0.814423870076575
"ENSG00000037637",-0.409192944572597,-0.0202765679839819,0.229949194998492,0.228534107394996,0.0992936110661345
"ENSG00000037749",-1.32068003907434,-1.29577638285834,-1.39314238485068,-1.19825304264384,-1.54421555261933
"ENSG00000037757",-1.12115592239303,-0.893944856800947,-1.37581521913346,-0.903381664065523,-1.24204467967234
"ENSG00000037897",-0.055355758945115,-0.208047346360886,-0.369902417868929,0.115198098577046,-0.531523872443267
"ENSG00000038002",-1.90699834970489,-1.91555853379083,-1.87604334274721,-1.92220115494428,-1.90091112316861
"ENSG00000038210",-0.41820493762039,-0.180411459696091,-0.386524571415802,-0.122527991021895,-0.38434008139288
"ENSG00000038219",-1.37182809295314,-1.1713492263681,-1.02737594602803,-1.10024538162759,-1.38224890667115
"ENSG00000038274",-1.23949642361184,-1.34602307215711,-1.2204911113597,-1.22359473526693,-1.13445335448829
"ENSG00000038358",-0.869944226944316,-0.781997556468931,-0.836495576122966,-0.609093163235217,-1.14987042287887
"ENSG00000038532",-1.08215933928591,-0.10362669171704,-0.0884397104691359,-0.21789765178468,-0.746794391911084
"ENSG00000039123",-0.56677520693489,-0.331618029726249,-0.272290986529156,-0.175624107915802,-0.269514152551073
"ENSG00000039319",-1.66588403970367,-1.10992064799357,-1.17386449185391,-0.762784387751733,-1.23586599963748
"ENSG00000039523",-0.922932483309761,-0.543093172355009,-0.657745088755431,-0.976585579651418,-1.53032810702066
"ENSG00000039650",-1.94380882746537,-1.56893640324799,-1.87605064316412,-1.38022448483237,-1.969812866013
"ENSG00000040199",-0.458565716370964,-0.464346089021224,-0.640736472304068,-0.401159574762837,-1.09182349269331
"ENSG00000040275",-1.52048848112815,-1.8515436396733,-1.95717334279654,-1.80319204039366,-1.85176957551549
"ENSG00000040341",-1.62509448474378,-0.799031545616333,-0.790964029046159,-0.811129963295417,-0.812387298965231
"ENSG00000040487",-0.190317777108541,-0.976816597222732,-1.54331010435542,-0.852198803137646,-1.38538814129661
"ENSG00000040531",-0.535427938229454,-0.363826196404242,-0.33798763689434,-0.442139643654685,-0.847146234453311
"ENSG00000040608",-2.0235374604453,-2.07579579606362,-2.06797839733918,-1.92248737462359,-1.94995287421082
"ENSG00000040633",-1.50747984767518,-2.35932655909566,-2.36186750871103,-2.3857374948431,-2.70860354294673
"ENSG00000040933",-2.83798860800663,-1.67850449118035,-1.7990867095209,-1.90739006926765,-2.23510871334369
"ENSG00000041353",-5.65535325233764,-3.73199507615904,-3.62661002424493,-3.72058963102962,-4.34128949410967
"ENSG00000041357",-0.776761327706636,-0.550431343807202,-0.479877709431094,-0.428340398891962,-0.375843966757515
"ENSG00000041802",-1.33357280046512,-1.37461059749054,-1.69414600050665,-1.37481348427363,-1.98886614038226
"ENSG00000041880",-1.15297051705034,-1.19877729705912,-1.25015347961308,-1.50357798631679,-1.83310878637565
"ENSG00000041988",-0.218669619221877,-0.0837836525705913,0.0114801249756607,0.130132730781785,0.142350029772717
"ENSG00000042088",-0.917853881433153,-0.582898142257366,-0.405988339599694,-0.317505722478983,-0.330280403678081
"ENSG00000042286",-0.569342056326974,-0.421656650217474,-0.586399868330706,-0.543520768067216,-0.766365034352816
"ENSG00000042429",-0.984698191518215,-1.21613847259599,-1.24474279588127,-0.945639261680377,-1.36014696597152
"ENSG00000042445",-0.970129951032072,-1.1339468225773,-1.29924618684504,-1.12435089397628,-1.47871735232641
"ENSG00000042493",-2.57330578448363,-2.19597778640891,-2.14785079813471,-2.41279371338235,-2.254123633475
"ENSG00000042753",-0.408211459998459,-0.630849480984483,-0.761727681835847,-0.310262123195466,-0.391840925422484
"ENSG00000043093",-1.58481754408156,-1.42858872636424,-1.53980742860618,-1.4338766060856,-1.65783741750388
"ENSG00000043143",-1.68425789361378,-1.4274700789381,-1.75293552230917,-1.714651809117,-2.2833346292799
"ENSG00000043462",-2.08640436347418,-1.47161986681581,-1.49069919391909,-1.5413294979909,-1.99170137620963
"ENSG00000043514",0.358330931054385,0.562534594346377,0.45202420661176,0.700081092365451,0.500193419766829
"ENSG00000044090",-0.461753720170277,0.119507001045903,-0.00591622132565564,0.183929358761612,-0.192533613466072
"ENSG00000044115",0.410820903168972,-0.127872284298912,0.271579724544485,0.228255270077408,0.540844102194055
"ENSG00000044446",-1.30063356913027,-0.691105020180624,-0.831637576152357,-0.557667864030684,-0.868929120434483
"ENSG00000044574",-0.0245410629685482,-0.0432093334193659,0.483386329862411,0.605992717192363,0.575864555724953
"ENSG00000046647",-0.364704026425218,-0.252009880857785,-0.562506062338296,-0.300082411979456,-0.614361793290272
"ENSG00000046651",-1.63023385145061,-1.13420315186901,-0.914318691125524,-1.05934089527148,-1.23343916101024
"ENSG00000046653",-2.8741962575109,-1.91196672418391,-2.17431264259053,-2.16466235310104,-2.42402401975781
"ENSG00000047056",-2.10658372895076,-1.13621810145983,-1.09781705442597,-1.10517893461093,-1.36258057263448
